 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.64438E+01       0.21678E-02      -0.57877E-01       0.70087E+00       0.42395E+00       0.55693E+01
      0      1      -0.22979E+02       0.35023E-02       0.44028E+00       0.56057E+01       0.30992E+00       0.45510E+01
      0      1      -0.24309E+02       0.55394E-02      -0.24961E+00      -0.16264E+01      -0.59549E+00      -0.28841E+01
      0      1       0.33374E+02       0.15185E-02      -0.22267E-01       0.37540E+01       0.41475E+00       0.17420E+01
      0      1      -0.31530E+01       0.16793E-02      -0.22902E+00      -0.50403E+01      -0.95304E+00      -0.81784E+01
      0      1       0.70694E+01      -0.51506E-02      -0.38586E+00      -0.86227E-01       0.43102E+00       0.56054E+01
      0      1       0.21142E+02      -0.24114E-03       0.21989E+00       0.38377E+01      -0.64049E-01       0.18474E+00
      0      1      -0.20803E+02      -0.24585E-02      -0.39074E+00      -0.45525E+01       0.49084E+00       0.17579E+01
      0      1      -0.22980E+02      -0.14892E-02       0.13242E+00       0.47768E+01      -0.66043E+00      -0.67477E+01
      0      1       0.37779E+02       0.26005E-02       0.35165E-02      -0.10225E+01       0.50951E+00       0.41496E+01
      0      1       0.12275E+02       0.31877E-02      -0.45354E-02      -0.92081E+00       0.24035E+00      -0.48873E+00
      0      1      -0.93347E+01       0.53222E-02      -0.24631E+00      -0.36439E+01       0.33254E+00       0.27630E+01
      0      1      -0.34785E+02       0.46895E-02      -0.24202E-01       0.60955E+00      -0.39108E-01      -0.17651E+01
      0      1      -0.24304E+02       0.39938E-02       0.38582E+00      -0.15329E+01      -0.21724E+00      -0.39918E+01
      0      1       0.34062E+02      -0.70990E-03      -0.28594E+00      -0.49100E+01       0.86779E-01       0.16043E+01
      0      1      -0.15627E+01       0.40862E-02       0.86697E-01      -0.38209E+01       0.47980E+00       0.22494E+01
      0      1      -0.26569E+02      -0.27421E-02      -0.26029E+00       0.24894E+01      -0.62565E+00      -0.31073E+01
      0      1      -0.19811E+02      -0.50715E-02       0.57455E-01      -0.52381E+01      -0.55148E+00      -0.32292E+01
      0      1       0.35295E+02       0.42584E-02       0.39111E+00       0.57811E+01       0.25030E-01      -0.13658E+01
      0      1       0.13385E+02      -0.13475E-02       0.21713E+00       0.68574E+00      -0.11655E+00       0.22897E+01
      0      1       0.24061E+01       0.55926E-02      -0.21862E+00       0.28389E+01      -0.16295E+00       0.19527E+01
      0      1       0.13118E-03       0.57570E-02       0.44977E+00       0.17897E+01      -0.75126E+00      -0.61571E+01
      0      1      -0.26769E+02       0.26206E-02       0.15286E+00       0.22016E+01       0.70839E+00       0.38770E+01
      0      1      -0.17182E+02       0.59805E-02      -0.33899E+00       0.33808E+01       0.58735E+00       0.49591E+01
      0      1       0.32912E+02      -0.27372E-02       0.11792E+00      -0.44265E+01      -0.13163E+00       0.18957E+01
      0      1      -0.27356E+02      -0.30959E-02       0.21069E+00       0.54688E+01      -0.18684E-01       0.27300E+01
      0      1       0.39313E+01       0.73305E-03      -0.13087E+00       0.43750E+01       0.35815E+00      -0.18238E+00
      0      1      -0.30352E+02       0.58990E-02       0.13154E+00       0.50363E+01       0.14927E+00       0.34427E+01
      0      1       0.16883E+02       0.44364E-02       0.11201E+00      -0.96184E+00      -0.47488E+00      -0.20582E+01
      0      1       0.25623E+02      -0.51170E-02      -0.19827E+00       0.16338E+01      -0.38461E+00      -0.48074E+01
      0      1       0.23376E+01       0.55412E-02       0.42367E+00       0.59360E+01       0.61562E+00       0.35726E+01
      0      1       0.32170E+01       0.58329E-02       0.39536E+00       0.51363E+00       0.20528E+00      -0.35096E+00
      0      1      -0.34660E+02       0.41793E-02      -0.26555E+00       0.63712E+00      -0.45198E+00      -0.28431E+01
      0      1       0.25737E+02      -0.65386E-03       0.28957E+00       0.56125E+01      -0.69644E+00      -0.45481E+01
      0      1       0.66983E+01      -0.46552E-02      -0.12270E-01       0.48263E+00       0.30672E+00       0.25291E+01
      0      1       0.33259E+02      -0.11588E-02       0.34992E+00       0.13315E+01      -0.16701E+00       0.16489E+01
